Fecha,Producto,Dia_Semana,Es_Fin_Semana,Es_Feriado,Temporada,Cantidad_Vendida,Precio
2023-08-13,Pan de Molde,7,1,0,Invierno,226,7.6
2023-08-13,Pan de Trigo,7,1,0,Invierno,172,0.5
2023-08-13,Pan de Yema,7,1,0,Invierno,322,0.4
2023-08-13,Petit Pain,7,1,0,Invierno,125,0.3
2023-08-13,Postre,7,1,0,Invierno,124,9.94
2023-08-13,Torta,7,1,0,Invierno,53,52.64
2023-08-14,Baguette,1,0,0,Invierno,406,2.92
2023-08-14,Cachito,1,0,0,Invierno,276,0.6
2023-08-14,Ciabatta,1,0,0,Invierno,400,0.5
2023-08-14,Croissant,1,0,0,Invierno,431,2.92
2023-08-14,Empanada,1,0,0,Invierno,342,5.26
2023-08-14,Pan Francés,1,0,0,Invierno,1314,0.4
2023-08-14,Pan Integral,1,0,0,Invierno,143,0.6
2023-08-14,Pan de Molde,1,0,0,Invierno,200,7.6
2023-08-14,Pan de Trigo,1,0,0,Invierno,163,0.5
2023-08-14,Petit Pain,1,0,0,Invierno,113,0.3
2023-08-14,Postre,1,0,0,Invierno,79,9.94
2023-08-15,Baguette,2,0,0,Invierno,396,2.92
2023-08-15,Cachito,2,0,0,Invierno,302,0.6
2023-08-15,Ciabatta,2,0,0,Invierno,390,0.5
2023-08-15,Croissant,2,0,0,Invierno,457,2.92
2023-08-15,Empanada,2,0,0,Invierno,358,5.26
2023-08-15,Pan Francés,2,0,0,Invierno,914,0.4
2023-08-15,Pan Integral,2,0,0,Invierno,117,0.6
2023-08-15,Pan de Camote,2,0,0,Invierno,140,0.4
2023-08-15,Pan de Molde,2,0,0,Invierno,182,7.6
2023-08-15,Pan de Trigo,2,0,0,Invierno,173,0.5
2023-08-15,Pan de Yema,2,0,0,Invierno,247,0.4
2023-08-15,Petit Pain,2,0,0,Invierno,109,0.3
2023-08-15,Postre,2,0,0,Invierno,63,9.94
2023-08-15,Torta,2,0,0,Invierno,24,52.64
2023-08-16,Baguette,3,0,0,Invierno,348,2.92
2023-08-16,Cachito,3,0,0,Invierno,257,0.6
2023-08-16,Ciabatta,3,0,0,Invierno,432,0.5
2023-08-16,Croissant,3,0,0,Invierno,457,2.92
2023-08-16,Empanada,3,0,0,Invierno,393,5.26
2023-08-16,Pan Francés,3,0,0,Invierno,1125,0.4
2023-08-16,Pan Integral,3,0,0,Invierno,144,0.6
2023-08-16,Pan de Camote,3,0,0,Invierno,169,0.4
2023-08-16,Pan de Molde,3,0,0,Invierno,173,7.6
2023-08-16,Pan de Trigo,3,0,0,Invierno,169,0.5
2023-08-16,Pan de Yema,3,0,0,Invierno,248,0.4
2023-08-16,Petit Pain,3,0,0,Invierno,121,0.3
2023-08-16,Postre,3,0,0,Invierno,69,9.94
2023-08-16,Torta,3,0,0,Invierno,23,52.64
2023-08-17,Baguette,4,0,0,Invierno,353,2.92
2023-08-17,Cachito,4,0,0,Invierno,270,0.6
2023-08-17,Ciabatta,4,0,0,Invierno,479,0.5
2023-08-17,Croissant,4,0,0,Invierno,470,2.92
2023-08-17,Empanada,4,0,0,Invierno,362,5.26
2023-08-17,Pan Francés,4,0,0,Invierno,1089,0.4
2023-08-17,Pan Integral,4,0,0,Invierno,161,0.6
2023-08-17,Pan de Camote,4,0,0,Invierno,195,0.4
2023-08-17,Pan de Molde,4,0,0,Invierno,175,7.6
2023-08-17,Pan de Trigo,4,0,0,Invierno,175,0.5
2023-08-17,Pan de Yema,4,0,0,Invierno,274,0.4
2023-08-17,Petit Pain,4,0,0,Invierno,117,0.3
2023-08-17,Postre,4,0,0,Invierno,64,9.94
2023-08-17,Torta,4,0,0,Invierno,27,52.64
2023-08-18,Baguette,5,0,0,Invierno,361,2.92
2023-08-18,Cachito,5,0,0,Invierno,285,0.6
2023-08-18,Ciabatta,5,0,0,Invierno,482,0.5
2023-08-18,Croissant,5,0,0,Invierno,500,2.92
2023-08-18,Empanada,5,0,0,Invierno,321,5.26
2023-08-18,Pan Francés,5,0,0,Invierno,1091,0.4
2023-08-18,Pan Integral,5,0,0,Invierno,130,0.6
2023-08-18,Pan de Camote,5,0,0,Invierno,192,0.4
2023-08-18,Pan de Molde,5,0,0,Invierno,180,7.6
2023-08-18,Pan de Trigo,5,0,0,Invierno,150,0.5
2023-08-18,Pan de Yema,5,0,0,Invierno,208,0.4
2023-08-18,Petit Pain,5,0,0,Invierno,117,0.3
2023-08-18,Postre,5,0,0,Invierno,72,9.94
2023-08-18,Torta,5,0,0,Invierno,26,52.64
2023-08-19,Baguette,6,1,0,Invierno,462,2.92
2023-08-19,Cachito,6,1,0,Invierno,424,0.6
2023-08-19,Ciabatta,6,1,0,Invierno,519,0.5
2023-08-19,Croissant,6,1,0,Invierno,598,2.92
2023-08-19,Empanada,6,1,0,Invierno,556,5.26
2023-08-19,Pan Francés,6,1,0,Invierno,1377,0.4
2023-08-19,Pan Integral,6,1,0,Invierno,123,0.6
2023-08-19,Pan de Camote,6,1,0,Invierno,277,0.4
2023-08-19,Pan de Molde,6,1,0,Invierno,208,7.6
2023-08-19,Pan de Trigo,6,1,0,Invierno,231,0.5
2023-08-19,Pan de Yema,6,1,0,Invierno,289,0.4
2023-08-19,Petit Pain,6,1,0,Invierno,127,0.3
2023-08-19,Postre,6,1,0,Invierno,130,9.94
2023-08-19,Torta,6,1,0,Invierno,58,52.64
2023-08-20,Baguette,7,1,0,Invierno,580,2.92
2023-08-20,Cachito,7,1,0,Invierno,412,0.6
2023-08-20,Ciabatta,7,1,0,Invierno,498,0.5
2023-08-20,Croissant,7,1,0,Invierno,614,2.92
2023-08-20,Empanada,7,1,0,Invierno,650,5.26
2023-08-20,Pan Francés,7,1,0,Invierno,1286,0.4
2023-08-20,Pan Integral,7,1,0,Invierno,162,0.6
2023-08-20,Pan de Camote,7,1,0,Invierno,268,0.4
2023-08-20,Pan de Molde,7,1,0,Invierno,225,7.6
2023-08-20,Pan de Trigo,7,1,0,Invierno,201,0.5
2023-08-20,Pan de Yema,7,1,0,Invierno,292,0.4
2023-08-20,Petit Pain,7,1,0,Invierno,135,0.3
2023-08-20,Postre,7,1,0,Invierno,112,9.94
2023-08-20,Torta,7,1,0,Invierno,58,52.64
2023-08-21,Baguette,1,0,0,Invierno,428,2.92
2023-08-21,Cachito,1,0,0,Invierno,316,0.6
2023-08-21,Ciabatta,1,0,0,Invierno,461,0.5
2023-08-21,Croissant,1,0,0,Invierno,472,2.92
2023-08-21,Empanada,1,0,0,Invierno,380,5.26
2023-08-21,Pan Francés,1,0,0,Invierno,1094,0.4
2023-08-21,Pan Integral,1,0,0,Invierno,134,0.6
2023-08-21,Pan de Molde,1,0,0,Invierno,172,7.6
2023-08-21,Pan de Trigo,1,0,0,Invierno,171,0.5
2023-08-21,Petit Pain,1,0,0,Invierno,113,0.3
2023-08-21,Postre,1,0,0,Invierno,68,9.94
2023-08-22,Baguette,2,0,0,Invierno,301,2.92
2023-08-22,Cachito,2,0,0,Invierno,295,0.6
2023-08-22,Ciabatta,2,0,0,Invierno,430,0.5
2023-08-22,Croissant,2,0,0,Invierno,504,2.92
2023-08-22,Empanada,2,0,0,Invierno,364,5.26
2023-08-22,Pan Francés,2,0,0,Invierno,1179,0.4
2023-08-22,Pan Integral,2,0,0,Invierno,152,0.6
2023-08-22,Pan de Camote,2,0,0,Invierno,183,0.4
2023-08-22,Pan de Molde,2,0,0,Invierno,165,7.6
2023-08-22,Pan de Trigo,2,0,0,Invierno,166,0.5
2023-08-22,Pan de Yema,2,0,0,Invierno,238,0.4
2023-08-22,Petit Pain,2,0,0,Invierno,109,0.3
2023-08-22,Postre,2,0,0,Invierno,65,9.94
2023-08-22,Torta,2,0,0,Invierno,23,52.64
2023-08-23,Baguette,3,0,0,Invierno,328,2.92
2023-08-23,Cachito,3,0,0,Invierno,282,0.6
2023-08-23,Ciabatta,3,0,0,Invierno,418,0.5
2023-08-23,Croissant,3,0,0,Invierno,373,2.92
2023-08-23,Empanada,3,0,0,Invierno,366,5.26
2023-08-23,Pan Francés,3,0,0,Invierno,1010,0.4
2023-08-23,Pan Integral,3,0,0,Invierno,156,0.6
2023-08-23,Pan de Camote,3,0,0,Invierno,141,0.4
2023-08-23,Pan de Molde,3,0,0,Invierno,177,7.6
2023-08-23,Pan de Trigo,3,0,0,Invierno,148,0.5
2023-08-23,Pan de Yema,3,0,0,Invierno,225,0.4
2023-08-23,Petit Pain,3,0,0,Invierno,98,0.3
2023-08-23,Postre,3,0,0,Invierno,74,9.94
2023-08-23,Torta,3,0,0,Invierno,23,52.64
2023-08-24,Baguette,4,0,0,Invierno,371,2.92
2023-08-24,Cachito,4,0,0,Invierno,271,0.6
2023-08-24,Ciabatta,4,0,0,Invierno,457,0.5
2023-08-24,Croissant,4,0,0,Invierno,486,2.92
2023-08-24,Empanada,4,0,0,Invierno,402,5.26
2023-08-24,Pan Francés,4,0,0,Invierno,991,0.4
2023-08-24,Pan Integral,4,0,0,Invierno,160,0.6
2023-08-24,Pan de Camote,4,0,0,Invierno,201,0.4
2023-08-24,Pan de Molde,4,0,0,Invierno,213,7.6
2023-08-24,Pan de Trigo,4,0,0,Invierno,163,0.5
2023-08-24,Pan de Yema,4,0,0,Invierno,274,0.4
2023-08-24,Petit Pain,4,0,0,Invierno,112,0.3
2023-08-24,Postre,4,0,0,Invierno,72,9.94
2023-08-24,Torta,4,0,0,Invierno,23,52.64
2023-08-25,Baguette,5,0,0,Invierno,358,2.92
2023-08-25,Cachito,5,0,0,Invierno,314,0.6
2023-08-25,Ciabatta,5,0,0,Invierno,376,0.5
2023-08-25,Croissant,5,0,0,Invierno,448,2.92
2023-08-25,Empanada,5,0,0,Invierno,324,5.26
2023-08-25,Pan Francés,5,0,0,Invierno,1103,0.4
2023-08-25,Pan Integral,5,0,0,Invierno,140,0.6
2023-08-25,Pan de Camote,5,0,0,Invierno,164,0.4
2023-08-25,Pan de Molde,5,0,0,Invierno,184,7.6
2023-08-25,Pan de Trigo,5,0,0,Invierno,152,0.5
2023-08-25,Pan de Yema,5,0,0,Invierno,253,0.4
2023-08-25,Petit Pain,5,0,0,Invierno,107,0.3
2023-08-25,Postre,5,0,0,Invierno,68,9.94
2023-08-25,Torta,5,0,0,Invierno,24,52.64
2023-08-26,Baguette,6,1,0,Invierno,534,2.92
2023-08-26,Cachito,6,1,0,Invierno,448,0.6
2023-08-26,Ciabatta,6,1,0,Invierno,519,0.5
2023-08-26,Croissant,6,1,0,Invierno,688,2.92
2023-08-26,Empanada,6,1,0,Invierno,616,5.26
2023-08-26,Pan Francés,6,1,0,Invierno,1369,0.4
2023-08-26,Pan Integral,6,1,0,Invierno,142,0.6
2023-08-26,Pan de Camote,6,1,0,Invierno,237,0.4
2023-08-26,Pan de Molde,6,1,0,Invierno,225,7.6
2023-08-26,Pan de Trigo,6,1,0,Invierno,205,0.5
2023-08-26,Pan de Yema,6,1,0,Invierno,309,0.4
2023-08-26,Petit Pain,6,1,0,Invierno,136,0.3
2023-08-26,Postre,6,1,0,Invierno,100,9.94
2023-08-26,Torta,6,1,0,Invierno,45,52.64
2023-08-27,Baguette,7,1,0,Invierno,574,2.92
2023-08-27,Cachito,7,1,0,Invierno,394,0.6
2023-08-27,Ciabatta,7,1,0,Invierno,553,0.5
2023-08-27,Croissant,7,1,0,Invierno,675,2.92
2023-08-27,Empanada,7,1,0,Invierno,619,5.26
2023-08-27,Pan Francés,7,1,0,Invierno,1203,0.4
2023-08-27,Pan Integral,7,1,0,Invierno,132,0.6
2023-08-27,Pan de Camote,7,1,0,Invierno,216,0.4
2023-08-27,Pan de Molde,7,1,0,Invierno,205,7.6
2023-08-27,Pan de Trigo,7,1,0,Invierno,201,0.5
2023-08-27,Pan de Yema,7,1,0,Invierno,298,0.4
2023-08-27,Petit Pain,7,1,0,Invierno,143,0.3
2023-08-27,Postre,7,1,0,Invierno,121,9.94
2023-08-27,Torta,7,1,0,Invierno,42,52.64
2023-08-28,Baguette,1,0,0,Invierno,313,2.92
2023-08-28,Cachito,1,0,0,Invierno,337,0.6
2023-08-28,Ciabatta,1,0,0,Invierno,433,0.5
2023-08-28,Croissant,1,0,0,Invierno,365,2.92
2023-08-28,Empanada,1,0,0,Invierno,368,5.26
2023-08-28,Pan Francés,1,0,0,Invierno,1089,0.4
2023-08-28,Pan Integral,1,0,0,Invierno,156,0.6
2023-08-28,Pan de Molde,1,0,0,Invierno,180,7.6
2023-08-28,Pan de Trigo,1,0,0,Invierno,157,0.5
2023-08-28,Petit Pain,1,0,0,Invierno,102,0.3
2023-08-28,Postre,1,0,0,Invierno,59,9.94
2023-08-28,Torta,1,0,0,Invierno,26,52.64
2023-08-29,Baguette,2,0,0,Invierno,436,2.92
2023-08-29,Cachito,2,0,0,Invierno,332,0.6
2023-08-29,Ciabatta,2,0,0,Invierno,355,0.5
2023-08-29,Croissant,2,0,0,Invierno,394,2.92
2023-08-29,Empanada,2,0,0,Invierno,334,5.26
2023-08-29,Pan Francés,2,0,0,Invierno,905,0.4
2023-08-29,Pan Integral,2,0,0,Invierno,138,0.6
2023-08-29,Pan de Camote,2,0,0,Invierno,186,0.4
2023-08-29,Pan de Molde,2,0,0,Invierno,205,7.6
2023-08-29,Pan de Trigo,2,0,0,Invierno,169,0.5
2023-08-29,Pan de Yema,2,0,0,Invierno,222,0.4
2023-08-29,Petit Pain,2,0,0,Invierno,127,0.3
2023-08-29,Postre,2,0,0,Invierno,67,9.94
2023-08-29,Torta,2,0,0,Invierno,26,52.64
2023-08-30,Baguette,3,0,1,Invierno,537,2.92
2023-08-30,Cachito,3,0,1,Invierno,411,0.6
2023-08-30,Ciabatta,3,0,1,Invierno,587,0.5
2023-08-30,Croissant,3,0,1,Invierno,780,2.92
2023-08-30,Empanada,3,0,1,Invierno,660,5.26
2023-08-30,Pan Francés,3,0,1,Invierno,1620,0.4
2023-08-30,Pan Integral,3,0,1,Invierno,125,0.6
2023-08-30,Pan de Camote,3,0,1,Invierno,216,0.4
2023-08-30,Pan de Molde,3,0,1,Invierno,218,7.6
2023-08-30,Pan de Trigo,3,0,1,Invierno,148,0.5
2023-08-30,Pan de Yema,3,0,1,Invierno,331,0.4
2023-08-30,Petit Pain,3,0,1,Invierno,148,0.3
2023-08-30,Postre,3,0,1,Invierno,104,9.94
2023-08-30,Torta,3,0,1,Invierno,55,52.64
2023-08-31,Baguette,4,0,0,Invierno,298,2.92
2023-08-31,Cachito,4,0,0,Invierno,357,0.6
2023-08-31,Ciabatta,4,0,0,Invierno,407,0.5
2023-08-31,Croissant,4,0,0,Invierno,374,2.92
2023-08-31,Empanada,4,0,0,Invierno,364,5.26
2023-08-31,Pan Francés,4,0,0,Invierno,1269,0.4
2023-08-31,Pan Integral,4,0,0,Invierno,135,0.6
2023-08-31,Pan de Camote,4,0,0,Invierno,194,0.4
2023-08-31,Pan de Molde,4,0,0,Invierno,186,7.6
2023-08-31,Pan de Trigo,4,0,0,Invierno,186,0.5
2023-08-31,Pan de Yema,4,0,0,Invierno,227,0.4
2023-08-31,Petit Pain,4,0,0,Invierno,129,0.3
2023-08-31,Postre,4,0,0,Invierno,79,9.94
2023-08-31,Torta,4,0,0,Invierno,25,52.64
2023-09-01,Baguette,5,0,0,Primavera,381,2.92
2023-09-01,Cachito,5,0,0,Primavera,291,0.6
2023-09-01,Ciabatta,5,0,0,Primavera,367,0.5
2023-09-01,Croissant,5,0,0,Primavera,413,2.92
2023-09-01,Empanada,5,0,0,Primavera,356,5.26
2023-09-01,Pan Francés,5,0,0,Primavera,1013,0.4
2023-09-01,Pan Integral,5,0,0,Primavera,118,0.6
2023-09-01,Pan de Camote,5,0,0,Primavera,166,0.4
2023-09-01,Pan de Molde,5,0,0,Primavera,169,7.6
2023-09-01,Pan de Trigo,5,0,0,Primavera,141,0.5
2023-09-01,Pan de Yema,5,0,0,Primavera,245,0.4
2023-09-01,Petit Pain,5,0,0,Primavera,117,0.3
2023-09-01,Postre,5,0,0,Primavera,67,9.94
2023-09-01,Torta,5,0,0,Primavera,20,52.64
2023-09-02,Baguette,6,1,0,Primavera,559,2.92
2023-09-02,Cachito,6,1,0,Primavera,391,0.6
2023-09-02,Ciabatta,6,1,0,Primavera,526,0.5
2023-09-02,Croissant,6,1,0,Primavera,629,2.92
2023-09-02,Empanada,6,1,0,Primavera,479,5.26
2023-09-02,Pan Francés,6,1,0,Primavera,1292,0.4
2023-09-02,Pan Integral,6,1,0,Primavera,113,0.6
2023-09-02,Pan de Camote,6,1,0,Primavera,232,0.4
2023-09-02,Pan de Molde,6,1,0,Primavera,204,7.6
2023-09-02,Pan de Trigo,6,1,0,Primavera,206,0.5
2023-09-02,Pan de Yema,6,1,0,Primavera,324,0.4
2023-09-02,Petit Pain,6,1,0,Primavera,113,0.3
2023-09-02,Postre,6,1,0,Primavera,109,9.94
2023-09-02,Torta,6,1,0,Primavera,40,52.64
2023-09-03,Baguette,7,1,0,Primavera,415,2.92
2023-09-03,Cachito,7,1,0,Primavera,391,0.6
2023-09-03,Ciabatta,7,1,0,Primavera,511,0.5
2023-09-03,Croissant,7,1,0,Primavera,704,2.92
2023-09-03,Empanada,7,1,0,Primavera,514,5.26
2023-09-03,Pan Francés,7,1,0,Primavera,1127,0.4
2023-09-03,Pan Integral,7,1,0,Primavera,126,0.6
2023-09-03,Pan de Camote,7,1,0,Primavera,225,0.4
2023-09-03,Pan de Molde,7,1,0,Primavera,205,7.6
2023-09-03,Pan de Trigo,7,1,0,Primavera,170,0.5
2023-09-03,Pan de Yema,7,1,0,Primavera,232,0.4
2023-09-03,Petit Pain,7,1,0,Primavera,120,0.3
2023-09-03,Postre,7,1,0,Primavera,116,9.94
2023-09-03,Torta,7,1,0,Primavera,45,52.64
2023-09-04,Baguette,1,0,0,Primavera,274,2.92
2023-09-04,Cachito,1,0,0,Primavera,280,0.6
2023-09-04,Ciabatta,1,0,0,Primavera,371,0.5
2023-09-04,Croissant,1,0,0,Primavera,369,2.92
2023-09-04,Empanada,1,0,0,Primavera,281,5.26
2023-09-04,Pan Francés,1,0,0,Primavera,954,0.4
2023-09-04,Pan Integral,1,0,0,Primavera,146,0.6
2023-09-04,Pan de Molde,1,0,0,Primavera,180,7.6
2023-09-04,Pan de Trigo,1,0,0,Primavera,151,0.5
2023-09-04,Petit Pain,1,0,0,Primavera,126,0.3
2023-09-04,Postre,1,0,0,Primavera,52,9.94
2023-09-05,Baguette,2,0,0,Primavera,333,2.92
2023-09-05,Cachito,2,0,0,Primavera,249,0.6
2023-09-05,Ciabatta,2,0,0,Primavera,347,0.5
2023-09-05,Croissant,2,0,0,Primavera,454,2.92
2023-09-05,Empanada,2,0,0,Primavera,336,5.26
2023-09-05,Pan Francés,2,0,0,Primavera,922,0.4
2023-09-05,Pan Integral,2,0,0,Primavera,121,0.6
2023-09-05,Pan de Camote,2,0,0,Primavera,138,0.4
2023-09-05,Pan de Molde,2,0,0,Primavera,143,7.6
2023-09-05,Pan de Trigo,2,0,0,Primavera,140,0.5
2023-09-05,Pan de Yema,2,0,0,Primavera,240,0.4
2023-09-05,Petit Pain,2,0,0,Primavera,109,0.3
2023-09-05,Postre,2,0,0,Primavera,61,9.94
2023-09-06,Baguette,3,0,0,Primavera,285,2.92
2023-09-06,Cachito,3,0,0,Primavera,260,0.6
2023-09-06,Ciabatta,3,0,0,Primavera,403,0.5
2023-09-06,Croissant,3,0,0,Primavera,386,2.92
2023-09-06,Empanada,3,0,0,Primavera,294,5.26
2023-09-06,Pan Francés,3,0,0,Primavera,877,0.4
2023-09-06,Pan Integral,3,0,0,Primavera,132,0.6
2023-09-06,Pan de Camote,3,0,0,Primavera,167,0.4
2023-09-06,Pan de Molde,3,0,0,Primavera,159,7.6
2023-09-06,Pan de Trigo,3,0,0,Primavera,133,0.5
2023-09-06,Pan de Yema,3,0,0,Primavera,217,0.4
2023-09-06,Petit Pain,3,0,0,Primavera,92,0.3
2023-09-06,Postre,3,0,0,Primavera,54,9.94
2023-09-06,Torta,3,0,0,Primavera,21,52.64
2023-09-07,Baguette,4,0,0,Primavera,372,2.92
2023-09-07,Cachito,4,0,0,Primavera,278,0.6
2023-09-07,Ciabatta,4,0,0,Primavera,402,0.5
2023-09-07,Croissant,4,0,0,Primavera,460,2.92
2023-09-07,Empanada,4,0,0,Primavera,340,5.26
2023-09-07,Pan Francés,4,0,0,Primavera,871,0.4
2023-09-07,Pan Integral,4,0,0,Primavera,165,0.6
2023-09-07,Pan de Camote,4,0,0,Primavera,185,0.4
2023-09-07,Pan de Molde,4,0,0,Primavera,161,7.6
2023-09-07,Pan de Trigo,4,0,0,Primavera,159,0.5
2023-09-07,Pan de Yema,4,0,0,Primavera,188,0.4
2023-09-07,Petit Pain,4,0,0,Primavera,91,0.3
2023-09-07,Postre,4,0,0,Primavera,53,9.94
2023-09-07,Torta,4,0,0,Primavera,23,52.64
2023-09-08,Baguette,5,0,0,Primavera,347,2.92
2023-09-08,Cachito,5,0,0,Primavera,280,0.6
2023-09-08,Ciabatta,5,0,0,Primavera,419,0.5
2023-09-08,Croissant,5,0,0,Primavera,389,2.92
2023-09-08,Empanada,5,0,0,Primavera,330,5.26
2023-09-08,Pan Francés,5,0,0,Primavera,1207,0.4
2023-09-08,Pan Integral,5,0,0,Primavera,144,0.6
2023-09-08,Pan de Camote,5,0,0,Primavera,173,0.4
2023-09-08,Pan de Molde,5,0,0,Primavera,149,7.6
2023-09-08,Pan de Trigo,5,0,0,Primavera,166,0.5
2023-09-08,Pan de Yema,5,0,0,Primavera,249,0.4
2023-09-08,Petit Pain,5,0,0,Primavera,107,0.3
2023-09-08,Postre,5,0,0,Primavera,71,9.94
2023-09-08,Torta,5,0,0,Primavera,21,52.64
2023-09-09,Baguette,6,1,0,Primavera,459,2.92
2023-09-09,Cachito,6,1,0,Primavera,439,0.6
2023-09-09,Ciabatta,6,1,0,Primavera,542,0.5
2023-09-09,Croissant,6,1,0,Primavera,645,2.92
2023-09-09,Empanada,6,1,0,Primavera,598,5.26
2023-09-09,Pan Francés,6,1,0,Primavera,1111,0.4
2023-09-09,Pan Integral,6,1,0,Primavera,143,0.6
2023-09-09,Pan de Camote,6,1,0,Primavera,213,0.4
2023-09-09,Pan de Molde,6,1,0,Primavera,172,7.6
2023-09-09,Pan de Trigo,6,1,0,Primavera,169,0.5
2023-09-09,Pan de Yema,6,1,0,Primavera,284,0.4
2023-09-09,Petit Pain,6,1,0,Primavera,146,0.3
2023-09-09,Postre,6,1,0,Primavera,114,9.94
2023-09-09,Torta,6,1,0,Primavera,48,52.64
2023-09-10,Baguette,7,1,0,Primavera,462,2.92
2023-09-10,Cachito,7,1,0,Primavera,405,0.6
2023-09-10,Ciabatta,7,1,0,Primavera,441,0.5
2023-09-10,Croissant,7,1,0,Primavera,759,2.92
2023-09-10,Empanada,7,1,0,Primavera,567,5.26
2023-09-10,Pan Francés,7,1,0,Primavera,1087,0.4
2023-09-10,Pan Integral,7,1,0,Primavera,143,0.6
2023-09-10,Pan de Camote,7,1,0,Primavera,235,0.4
2023-09-10,Pan de Molde,7,1,0,Primavera,168,7.6
2023-09-10,Pan de Trigo,7,1,0,Primavera,180,0.5
2023-09-10,Pan de Yema,7,1,0,Primavera,256,0.4
2023-09-10,Petit Pain,7,1,0,Primavera,137,0.3
2023-09-10,Postre,7,1,0,Primavera,135,9.94
2023-09-10,Torta,7,1,0,Primavera,46,52.64
2023-09-11,Baguette,1,0,0,Primavera,344,2.92
2023-09-11,Cachito,1,0,0,Primavera,333,0.6
2023-09-11,Ciabatta,1,0,0,Primavera,401,0.5
2023-09-11,Croissant,1,0,0,Primavera,387,2.92
2023-09-11,Empanada,1,0,0,Primavera,314,5.26
2023-09-11,Pan Francés,1,0,0,Primavera,1078,0.4
2023-09-11,Pan Integral,1,0,0,Primavera,126,0.6
2023-09-11,Pan de Molde,1,0,0,Primavera,178,7.6
2023-09-11,Pan de Trigo,1,0,0,Primavera,166,0.5
2023-09-11,Petit Pain,1,0,0,Primavera,125,0.3
2023-09-11,Postre,1,0,0,Primavera,73,9.94
2023-09-11,Torta,1,0,0,Primavera,24,52.64
2023-09-12,Baguette,2,0,0,Primavera,331,2.92
2023-09-12,Cachito,2,0,0,Primavera,271,0.6
2023-09-12,Ciabatta,2,0,0,Primavera,383,0.5
2023-09-12,Croissant,2,0,0,Primavera,414,2.92
2023-09-12,Empanada,2,0,0,Primavera,311,5.26
2023-09-12,Pan Francés,2,0,0,Primavera,937,0.4
2023-09-12,Pan Integral,2,0,0,Primavera,132,0.6
2023-09-12,Pan de Camote,2,0,0,Primavera,155,0.4
2023-09-12,Pan de Molde,2,0,0,Primavera,146,7.6
2023-09-12,Pan de Trigo,2,0,0,Primavera,139,0.5
2023-09-12,Pan de Yema,2,0,0,Primavera,240,0.4
2023-09-12,Petit Pain,2,0,0,Primavera,114,0.3
2023-09-12,Postre,2,0,0,Primavera,68,9.94
2023-09-13,Baguette,3,0,0,Primavera,374,2.92
2023-09-13,Cachito,3,0,0,Primavera,253,0.6
2023-09-13,Ciabatta,3,0,0,Primavera,380,0.5
2023-09-13,Croissant,3,0,0,Primavera,417,2.92
2023-09-13,Empanada,3,0,0,Primavera,251,5.26
2023-09-13,Pan Francés,3,0,0,Primavera,870,0.4
2023-09-13,Pan Integral,3,0,0,Primavera,142,0.6
2023-09-13,Pan de Camote,3,0,0,Primavera,132,0.4
2023-09-13,Pan de Molde,3,0,0,Primavera,148,7.6
2023-09-13,Pan de Trigo,3,0,0,Primavera,152,0.5
2023-09-13,Pan de Yema,3,0,0,Primavera,224,0.4
2023-09-13,Petit Pain,3,0,0,Primavera,108,0.3
2023-09-13,Postre,3,0,0,Primavera,66,9.94
2023-09-14,Baguette,4,0,0,Primavera,297,2.92
2023-09-14,Cachito,4,0,0,Primavera,275,0.6
2023-09-14,Ciabatta,4,0,0,Primavera,429,0.5
2023-09-14,Croissant,4,0,0,Primavera,344,2.92
2023-09-14,Empanada,4,0,0,Primavera,353,5.26
2023-09-14,Pan Francés,4,0,0,Primavera,1012,0.4
2023-09-14,Pan Integral,4,0,0,Primavera,131,0.6
2023-09-14,Pan de Camote,4,0,0,Primavera,181,0.4
2023-09-14,Pan de Molde,4,0,0,Primavera,183,7.6
2023-09-14,Pan de Trigo,4,0,0,Primavera,151,0.5
2023-09-14,Pan de Yema,4,0,0,Primavera,220,0.4
2023-09-14,Petit Pain,4,0,0,Primavera,103,0.3
2023-09-14,Postre,4,0,0,Primavera,66,9.94
2023-09-14,Torta,4,0,0,Primavera,26,52.64
2023-09-15,Baguette,5,0,0,Primavera,354,2.92
2023-09-15,Cachito,5,0,0,Primavera,289,0.6
2023-09-15,Ciabatta,5,0,0,Primavera,413,0.5
2023-09-15,Croissant,5,0,0,Primavera,537,2.92
2023-09-15,Empanada,5,0,0,Primavera,297,5.26
2023-09-15,Pan Francés,5,0,0,Primavera,1011,0.4
2023-09-15,Pan Integral,5,0,0,Primavera,134,0.6
2023-09-15,Pan de Camote,5,0,0,Primavera,173,0.4
2023-09-15,Pan de Molde,5,0,0,Primavera,153,7.6
2023-09-15,Pan de Trigo,5,0,0,Primavera,176,0.5
2023-09-15,Pan de Yema,5,0,0,Primavera,225,0.4
2023-09-15,Petit Pain,5,0,0,Primavera,123,0.3
2023-09-15,Postre,5,0,0,Primavera,63,9.94
2023-09-15,Torta,5,0,0,Primavera,24,52.64
2023-09-16,Baguette,6,1,0,Primavera,368,2.92
2023-09-16,Cachito,6,1,0,Primavera,349,0.6
2023-09-16,Ciabatta,6,1,0,Primavera,476,0.5
2023-09-16,Croissant,6,1,0,Primavera,606,2.92
2023-09-16,Empanada,6,1,0,Primavera,562,5.26
2023-09-16,Pan Francés,6,1,0,Primavera,1415,0.4
